issue_date,target_ts,y_true,y_tso,lstm_p10,lstm_p50,lstm_p90,xgb_p10,xgb_p50,xgb_p90
2025-01-22,2025-01-22 19:15:00+00:00,16763.75,16347.5,15992.354248046875,17007.492736816406,17791.8134765625,16305.626613616943,17053.86895751953,17378.296630859375
2025-01-22,2025-01-22 19:30:00+00:00,16447.5,16062.0,15712.085693359375,16728.272094726562,17502.795532226562,16005.706050872803,16799.625061035156,17205.372192382812
2025-01-22,2025-01-22 19:45:00+00:00,16270.0,15801.75,15458.905670166016,16478.194763183594,17240.47412109375,15806.873069286346,16576.8212890625,17055.589233398438
2025-01-22,2025-01-22 20:00:00+00:00,16025.75,15597.75,15265.16879272461,16271.718627929688,17028.419677734375,15556.920715332031,16231.424255371094,16845.050415039062
2025-01-22,2025-01-22 20:15:00+00:00,15879.25,15420.75,15096.019897460938,16100.059997558594,16843.55224609375,15326.036911010742,16001.427185058594,16566.613891601562
2025-01-22,2025-01-22 20:30:00+00:00,15731.75,15241.25,14923.713836669922,15928.990966796875,16656.284545898438,15164.396087646484,15817.366271972656,16471.68310546875
2025-01-22,2025-01-22 20:45:00+00:00,15491.5,14992.25,14682.771087646484,15691.267639160156,16400.118896484375,14964.005544662476,15611.484252929688,16239.089599609375
2025-01-22,2025-01-22 21:00:00+00:00,15291.75,14795.5,14495.157470703125,15489.834289550781,16193.389770507812,14762.43366241455,15406.200500488281,16019.673583984375
2025-01-22,2025-01-22 21:15:00+00:00,15166.0,14631.75,14338.568542480469,15327.9736328125,16018.662353515625,14548.796417236328,15192.357238769531,15786.589965820312
2025-01-22,2025-01-22 21:30:00+00:00,15005.75,14449.5,14162.43685913086,15150.800903320312,15825.333740234375,14363.310531616211,15025.069702148438,15525.361083984375
2025-01-22,2025-01-22 21:45:00+00:00,14675.25,14290.0,14008.575775146484,14998.14404296875,15655.459716796875,14188.28744506836,14854.541076660156,15324.944091796875
2025-01-22,2025-01-22 22:00:00+00:00,14389.25,13999.5,13725.13818359375,14697.219787597656,15355.747314453125,13930.091003417969,14562.983947753906,15070.787841796875
2025-01-22,2025-01-22 22:15:00+00:00,14188.0,13811.5,13543.077667236328,14506.513977050781,15156.701293945312,13819.159029006958,14465.298645019531,14835.927490234375
2025-01-22,2025-01-22 22:30:00+00:00,14073.75,13704.5,13440.564697265625,14399.702087402344,15038.844970703125,13712.159029006958,14235.897155761719,14796.196044921875
2025-01-22,2025-01-22 22:45:00+00:00,13901.5,13498.5,13239.66683959961,14196.494018554688,14822.724731445312,13499.37751686573,14074.122009277344,14517.636352539062
2025-01-29,2025-01-28 23:00:00+00:00,12909.0,13032.5,13004.789432525635,13399.556701660156,14354.199462890625,12745.278137207031,13455.979583740234,14029.271423339844
2025-01-29,2025-01-28 23:15:00+00:00,12755.5,12878.5,12848.163730621338,13218.278625488281,14214.7333984375,12600.965209960938,13326.492858886719,13864.000183105469
2025-01-29,2025-01-28 23:30:00+00:00,12668.25,12802.0,12793.085218429565,13142.868469238281,14148.94921875,12495.50228881836,13230.46875,13762.341796875
2025-01-29,2025-01-28 23:45:00+00:00,12558.75,12682.75,12712.350639343262,13051.580780029297,14023.7158203125,12493.139434814453,13152.602264404297,13636.294372558594
2025-01-29,2025-01-29 00:00:00+00:00,12532.5,12534.0,12583.987487792969,12921.422180175781,13859.724487304688,12327.037567138672,13000.038604736328,13472.531311035156
2025-01-29,2025-01-29 00:15:00+00:00,12460.25,12478.75,12557.53823852539,12886.805450439453,13790.7041015625,12282.306594848633,12946.764373779297,13423.856811523438
2025-01-29,2025-01-29 00:30:00+00:00,12343.5,12383.75,12484.467567443848,12805.529968261719,13684.78955078125,12249.50015258789,12840.856842041016,13328.856811523438
2025-01-29,2025-01-29 00:45:00+00:00,12299.75,12383.25,12499.274620056152,12813.918548583984,13675.48193359375,12169.878173828125,12849.491302490234,13317.619934082031
2025-01-29,2025-01-29 01:00:00+00:00,12253.5,12281.5,12352.13980102539,12701.498657226562,13544.349487304688,12147.25015258789,12753.865509033203,13232.281555175781
2025-01-29,2025-01-29 01:15:00+00:00,12187.25,12235.75,12294.520866394043,12661.74267578125,13473.499145507812,12067.799713134766,12678.024505615234,13152.2900390625
2025-01-29,2025-01-29 01:30:00+00:00,12282.75,12233.5,12281.584213256836,12669.683776855469,13448.5751953125,12120.852798461914,12673.01303100586,13129.9609375
2025-01-29,2025-01-29 01:45:00+00:00,12267.5,12254.75,12292.26033782959,12705.268615722656,13451.416748046875,12139.963157653809,12718.192413330078,13177.865539550781
2025-01-29,2025-01-29 02:00:00+00:00,12342.5,12280.0,12295.093811035156,12740.057403564453,13467.684448242188,12265.464761734009,12746.195068359375,13152.961486816406
2025-01-29,2025-01-29 02:15:00+00:00,12358.5,12288.25,12291.411952972412,12766.679229736328,13470.3349609375,12273.714761734009,12744.959289550781,13098.982666015625
2025-01-29,2025-01-29 02:30:00+00:00,12362.0,12278.25,12270.483438491821,12776.975494384766,13458.742065429688,12269.206050872803,12752.646118164062,13088.982666015625
2025-01-29,2025-01-29 02:45:00+00:00,12384.5,12416.25,12398.664136886597,12935.802917480469,13598.92236328125,12348.551368713379,12864.150146484375,13220.407165527344
2025-01-29,2025-01-29 03:00:00+00:00,12555.75,12537.25,12531.40245437622,13070.911682128906,13751.4931640625,12507.751556396484,12984.068145751953,13354.451232910156
2025-01-29,2025-01-29 03:15:00+00:00,12685.25,12646.75,12641.507328033447,13200.458923339844,13886.203002929688,12564.088134765625,13083.111114501953,13448.880676269531
2025-01-29,2025-01-29 03:30:00+00:00,12771.75,12803.0,12796.055431365967,13375.427185058594,14065.826416015625,12692.650695800781,13269.779571533203,13586.963439941406
2025-01-29,2025-01-29 03:45:00+00:00,12749.5,12922.25,12912.371894836426,13511.512451171875,14206.695190429688,12784.331634521484,13398.21127319336,13715.377502441406
2025-01-29,2025-01-29 04:00:00+00:00,13131.0,13230.5,13183.714752197266,13838.679504394531,14519.948120117188,13056.645477294922,13723.781127929688,14040.913940429688
2025-01-29,2025-01-29 04:15:00+00:00,13297.75,13423.0,13363.894969940186,14044.727233886719,14721.302734375,13164.59262084961,13944.961547851562,14254.3271484375
2025-01-29,2025-01-29 04:30:00+00:00,13535.5,13485.5,13417.644355773926,14117.752014160156,14791.520751953125,13410.960624694824,13942.288665771484,14401.95263671875
2025-01-29,2025-01-29 04:45:00+00:00,13892.75,13805.25,13729.642181396484,14445.03759765625,15119.028076171875,13736.201866149902,14264.631286621094,14654.9755859375
2025-01-29,2025-01-29 05:00:00+00:00,14491.0,14422.5,14373.260677337646,15062.684631347656,15787.34765625,14347.977836608887,14944.2021484375,15310.028747558594
2025-01-29,2025-01-29 05:15:00+00:00,14986.5,14850.5,14804.671897888184,15497.126586914062,16250.184692382812,14816.625812530518,15414.78173828125,15759.227661132812
2025-01-29,2025-01-29 05:30:00+00:00,15308.5,15163.75,15117.582805633545,15812.553100585938,16591.353881835938,15213.868949890137,15782.89794921875,16072.477661132812
2025-01-29,2025-01-29 05:45:00+00:00,15624.75,15464.75,15415.136344909668,16112.454772949219,16914.882934570312,15567.999969482422,16103.128173828125,16374.610473632812
2025-01-29,2025-01-29 06:00:00+00:00,16194.5,15884.5,15821.906051635742,16534.664184570312,17355.453491210938,15881.395714521408,16576.022338867188,16866.05340576172
2025-01-29,2025-01-29 06:15:00+00:00,16484.0,16126.0,16056.066452026367,16773.67755126953,17612.972045898438,16143.29977607727,16811.53973388672,17078.289794921875
2025-01-29,2025-01-29 06:30:00+00:00,16772.0,16390.0,16312.294708251953,17031.50811767578,17889.172729492188,16397.71232700348,17070.708923339844,17361.878662109375
2025-01-29,2025-01-29 06:45:00+00:00,16906.25,16545.75,16460.609451293945,17178.658447265625,18053.680908203125,16553.541895866394,17272.947875976562,17517.628662109375
2025-01-29,2025-01-29 07:00:00+00:00,17089.0,16755.25,16658.231063842773,17384.903198242188,18274.279296875,16724.00182914734,17429.707763671875,17734.48114013672
2025-01-29,2025-01-29 07:15:00+00:00,17230.0,16908.75,16802.564743041992,17532.480529785156,18435.644165039062,16887.089279174805,17515.191650390625,17887.98114013672
2025-01-29,2025-01-29 07:30:00+00:00,17298.25,17042.75,16928.132209777832,17657.71484375,18574.954956054688,16974.07590484619,17633.142456054688,17983.098510742188
2025-01-29,2025-01-29 07:45:00+00:00,17348.0,17106.0,16983.69093322754,17710.846313476562,18641.310180664062,17022.95171356201,17696.20770263672,18021.956787109375
2025-01-29,2025-01-29 08:00:00+00:00,17380.5,17105.0,16969.72300720215,17706.344970703125,18647.47705078125,16876.372497558594,17643.170959472656,17980.552978515625
2025-01-29,2025-01-29 08:15:00+00:00,17418.25,17220.25,17075.592651367188,17826.971801757812,18769.06298828125,16939.041290283203,17710.576232910156,18093.579650878906
2025-01-29,2025-01-29 08:30:00+00:00,17461.25,17310.75,17156.44122314453,17917.95623779297,18864.084350585938,17057.84393310547,17724.154174804688,18193.89385986328
2025-01-29,2025-01-29 08:45:00+00:00,17473.5,17358.75,17195.602584838867,17964.108154296875,18914.249755859375,17039.81021118164,17707.214233398438,18230.888732910156
2025-01-29,2025-01-29 09:00:00+00:00,17473.5,17416.5,17225.13348388672,18020.278381347656,18956.32861328125,16954.64761352539,17637.27214050293,18137.43768310547
2025-01-29,2025-01-29 09:15:00+00:00,17433.0,17419.0,17213.702880859375,18018.439819335938,18953.21728515625,16957.14761352539,17639.452194213867,18148.90118408203
2025-01-29,2025-01-29 09:30:00+00:00,17379.0,17516.5,17296.936553955078,18107.210083007812,19044.50146484375,17039.553161621094,17700.76173400879,18237.43768310547
2025-01-29,2025-01-29 09:45:00+00:00,17465.75,17564.0,17331.705841064453,18143.436462402344,19083.975463867188,17096.686553955078,17727.497604370117,18302.436096191406
2025-01-29,2025-01-29 10:00:00+00:00,17381.75,17601.5,17331.603973388672,18167.374877929688,19080.232543945312,17124.927734375,17713.412605285645,18355.217346191406
2025-01-29,2025-01-29 10:15:00+00:00,17499.5,17614.25,17324.151947021484,18154.95928955078,19067.7021484375,17134.201110839844,17738.18504333496,18449.544677734375
2025-01-29,2025-01-29 10:30:00+00:00,17626.25,17626.5,17319.565399169922,18141.253784179688,19055.869262695312,17146.451110839844,17710.041061401367,18458.43017578125
2025-01-29,2025-01-29 10:45:00+00:00,17602.5,17652.0,17331.514923095703,18141.23080444336,19059.293823242188,17098.881958007812,17732.38052368164,18520.58563232422
2025-01-29,2025-01-29 11:00:00+00:00,17390.25,17569.0,17257.239807128906,18038.557250976562,18960.536499023438,16944.058959960938,17530.69462966919,18371.132568359375
2025-01-29,2025-01-29 11:15:00+00:00,17387.5,17575.75,17264.395568847656,18027.96743774414,18955.668823242188,16803.393798828125,17418.313522338867,18138.243041992188
2025-01-29,2025-01-29 11:30:00+00:00,17478.5,17506.25,17195.55258178711,17940.563262939453,18876.161010742188,16659.614868164062,17318.6261138916,18087.75665283203
2025-01-29,2025-01-29 11:45:00+00:00,17504.75,17436.25,17125.965240478516,17853.619598388672,18797.465087890625,16579.83984375,17256.688095092773,17976.750366210938
2025-01-29,2025-01-29 12:00:00+00:00,17468.75,17383.25,17036.343475341797,17795.404174804688,18721.206176757812,16773.750610351562,17469.347801208496,18218.46875
2025-01-29,2025-01-29 12:15:00+00:00,17380.75,17271.0,16900.132080078125,17674.413848876953,18593.802612304688,16692.653747558594,17446.35609436035,18124.55938720703
2025-01-29,2025-01-29 12:30:00+00:00,17323.0,17205.25,16818.324951171875,17603.6474609375,18514.623291015625,16635.252075195312,17439.381149291992,18058.80938720703
2025-01-29,2025-01-29 12:45:00+00:00,17211.75,17005.5,16609.79833984375,17401.167602539062,18302.31494140625,16414.357971191406,17216.929000854492,17882.432983398438
2025-01-29,2025-01-29 13:00:00+00:00,17154.0,16931.25,16535.700469970703,17325.77227783203,18204.287231445312,16313.722473144531,17182.051040649414,17702.45001220703
2025-01-29,2025-01-29 13:15:00+00:00,17033.0,16838.5,16444.12762451172,17231.03302001953,18098.998046875,16220.972473144531,17143.477996826172,17609.70001220703
2025-01-29,2025-01-29 13:30:00+00:00,17052.5,16779.25,16385.12774658203,17167.853729248047,18029.561401367188,16215.641052246094,17136.763641357422,17666.686950683594
2025-01-29,2025-01-29 13:45:00+00:00,16966.5,16696.25,16303.207580566406,17080.407470703125,17937.087890625,16093.473388671875,16991.002838134766,17493.584411621094
2025-01-29,2025-01-29 14:00:00+00:00,17082.5,16666.25,16286.906829833984,17052.109588623047,17917.380981445312,16183.75521850586,16976.40850830078,17560.020935058594
2025-01-29,2025-01-29 14:15:00+00:00,17000.5,16583.5,16213.735290527344,16976.90902709961,17843.39990234375,16105.744873046875,16845.405975341797,17480.63543701172
2025-01-29,2025-01-29 14:30:00+00:00,16985.0,16480.75,16118.887664794922,16879.931121826172,17746.562866210938,16011.263580322266,16732.4464263916,17377.88543701172
2025-01-29,2025-01-29 14:45:00+00:00,16953.25,16403.25,16048.297882080078,16806.916564941406,17672.876586914062,15937.577758789062,16706.001190185547,17325.646606445312
2025-01-29,2025-01-29 15:00:00+00:00,16988.75,16520.0,16157.849365234375,16933.84927368164,17796.499755859375,16048.857208251953,16855.434112548828,17450.6689453125
2025-01-29,2025-01-29 15:15:00+00:00,16950.75,16471.25,16103.322631835938,16896.47592163086,17750.74755859375,15996.739532470703,16849.064361572266,17394.018798828125
2025-01-29,2025-01-29 15:30:00+00:00,16933.5,16519.25,16144.893249511719,16951.82241821289,17800.548095703125,16020.121490478516,16798.37860107422,17404.895080566406
2025-01-29,2025-01-29 15:45:00+00:00,17038.75,16657.75,16275.810791015625,17092.818267822266,17938.611206054688,16301.066162109375,17168.230346679688,17600.71533203125
2025-01-29,2025-01-29 16:00:00+00:00,17216.75,16795.25,16432.861358642578,17238.411560058594,18087.599365234375,16454.538604736328,17338.25830078125,17800.554565429688
2025-01-29,2025-01-29 16:15:00+00:00,17447.0,16938.75,16583.3779296875,17383.641479492188,18239.112548828125,16770.43162536621,17536.568786621094,17937.070678710938
2025-01-29,2025-01-29 16:30:00+00:00,17684.5,17130.0,16774.91552734375,17571.8369140625,18433.391357421875,16931.845336914062,17703.19207763672,18172.751586914062
2025-01-29,2025-01-29 16:45:00+00:00,17777.25,17227.75,16869.142028808594,17663.694580078125,18530.416137695312,17111.183212280273,17830.078857421875,18268.75244140625
2025-01-29,2025-01-29 17:00:00+00:00,17771.75,17223.0,16865.25665283203,17657.851776123047,18525.015991210938,16939.760040283203,17731.263305664062,18180.514587402344
2025-01-29,2025-01-29 17:15:00+00:00,17706.5,17193.25,16829.619659423828,17626.031799316406,18493.216674804688,17024.30418395996,17687.15625,18170.161071777344
2025-01-29,2025-01-29 17:30:00+00:00,17662.25,17247.0,16873.460052490234,17676.55307006836,18542.951171875,16890.315673828125,17752.441772460938,18234.72235107422
2025-01-29,2025-01-29 17:45:00+00:00,17746.75,17155.75,16772.44677734375,17582.69793701172,18446.132934570312,16799.065673828125,17559.705078125,18015.06298828125
2025-01-29,2025-01-29 18:00:00+00:00,17634.75,17011.75,16616.011962890625,17436.35952758789,18290.307250976562,16736.86215209961,17303.09405517578,17968.408081054688
2025-01-29,2025-01-29 18:15:00+00:00,17462.0,16882.75,16475.90106201172,17303.698150634766,18153.596435546875,16619.43145751953,17307.218872070312,17858.799072265625
2025-01-29,2025-01-29 18:30:00+00:00,17389.25,16754.75,16337.698150634766,17174.182861328125,18017.904907226562,16604.09033203125,17178.844970703125,17737.33416748047
2025-01-29,2025-01-29 18:45:00+00:00,17196.75,16610.25,16184.384063720703,17029.972686767578,17866.041381835938,16319.67855834961,16870.691528320312,17556.97625732422
2025-01-29,2025-01-29 19:00:00+00:00,16934.75,16340.0,15855.410949707031,16747.18099975586,17564.483154296875,15985.13818359375,16557.569717407227,17293.263061523438
2025-01-29,2025-01-29 19:15:00+00:00,16702.0,16099.5,15583.896911621094,16501.277252197266,17306.316162109375,15786.895263671875,16350.680252075195,17081.8359375
2025-01-29,2025-01-29 19:30:00+00:00,16478.25,15853.5,15315.526428222656,16254.07504272461,17046.527221679688,15514.86978149414,16044.970626831055,16807.458862304688
2025-01-29,2025-01-29 19:45:00+00:00,16299.75,15627.0,15073.553833007812,16029.75259399414,16808.098754882812,15331.641906738281,15853.143203735352,16586.517150878906
2025-01-29,2025-01-29 20:00:00+00:00,15970.25,15398.75,14838.035461425781,15794.00048828125,16564.249633789062,15060.11978149414,15649.050765991211,16371.203796386719
2025-01-29,2025-01-29 20:15:00+00:00,15784.5,15239.75,14673.868041992188,15629.861022949219,16392.2880859375,14841.336639404297,15522.3203125,16147.282287597656
2025-01-29,2025-01-29 20:30:00+00:00,15529.5,15044.0,14476.075134277344,15433.63003540039,16184.064575195312,14748.290435791016,15344.897094726562,16018.802307128906
2025-01-29,2025-01-29 20:45:00+00:00,15377.5,14799.5,14232.204345703125,15192.744140625,15928.090576171875,14610.572235107422,15137.360107421875,15800.350219726562
2025-01-29,2025-01-29 21:00:00+00:00,15192.0,14589.25,14035.882751464844,14973.518371582031,15704.829345703125,14400.322235107422,14967.168334960938,15564.953430175781
2025-01-29,2025-01-29 21:15:00+00:00,14985.5,14448.25,13901.606811523438,14829.735870361328,15548.936645507812,14261.957138061523,14826.168334960938,15423.953430175781
2025-01-29,2025-01-29 21:30:00+00:00,14790.75,14243.25,13702.146728515625,14626.398712158203,15328.015991210938,14181.376243591309,14608.208984375,15115.61083984375
2025-01-29,2025-01-29 21:45:00+00:00,14519.0,14033.25,13496.7099609375,14421.328918457031,15102.255615234375,13966.345756530762,14370.289794921875,14924.214538574219
2025-01-29,2025-01-29 22:00:00+00:00,14275.25,13758.25,13221.335144042969,14132.636840820312,14806.168334960938,13691.138542175293,14111.093322753906,14620.198120117188
2025-01-29,2025-01-29 22:15:00+00:00,14061.5,13588.0,13052.164123535156,13956.691772460938,14614.779907226562,13520.888542175293,13887.888549804688,14441.255676269531
2025-01-29,2025-01-29 22:30:00+00:00,13823.25,13426.5,12891.373901367188,13793.890899658203,14432.750366210938,13173.927978515625,13748.004760742188,14375.416259765625
2025-01-29,2025-01-29 22:45:00+00:00,13635.25,13239.5,12705.424621582031,13608.857543945312,14226.264587402344,12975.043762207031,13577.887268066406,14174.256713867188
2025-02-05,2025-02-04 23:00:00+00:00,14033.67,13441.25,13363.68677520752,14010.990295410156,14816.867309570312,13321.547561645508,14009.935302734375,14140.823425292969
2025-02-05,2025-02-04 23:15:00+00:00,13907.11,13287.5,13227.846981048584,13860.70068359375,14695.603271484375,13148.93327331543,13857.559875488281,13998.029479980469
2025-02-05,2025-02-04 23:30:00+00:00,13743.68,13278.25,13238.611457824707,13875.470886230469,14710.839111328125,13117.664978027344,13818.371337890625,13980.704956054688
2025-02-05,2025-02-04 23:45:00+00:00,13744.21,13092.5,13083.77779006958,13739.711730957031,14534.357421875,12968.747787475586,13621.697387695312,13796.430480957031
2025-02-05,2025-02-05 00:00:00+00:00,13633.28,12942.75,12894.01138305664,13616.043029785156,14347.115356445312,12801.013061523438,13488.947143554688,13622.630615234375
2025-02-05,2025-02-05 00:15:00+00:00,13532.79,12884.75,12833.2260055542,13590.332336425781,14254.997192382812,12743.748901367188,13435.305419921875,13564.630615234375
2025-02-05,2025-02-05 00:30:00+00:00,13470.99,12836.0,12777.95027923584,13559.324401855469,14168.66064453125,12718.465614318848,13381.465698242188,13528.091735839844
2025-02-05,2025-02-05 00:45:00+00:00,13469.5,12869.25,12802.25422668457,13600.328125,14165.635131835938,12746.706825256348,13398.221313476562,13549.130615234375
2025-02-05,2025-02-05 01:00:00+00:00,13390.43,12695.75,12663.603427886963,13419.372253417969,13993.416381835938,12573.664810180664,13239.06494140625,13380.31005859375
2025-02-05,2025-02-05 01:15:00+00:00,13397.27,12628.25,12598.709657669067,13354.293334960938,13914.647583007812,12499.363403320312,13156.73193359375,13317.308288574219
2025-02-05,2025-02-05 01:30:00+00:00,13387.67,12683.5,12649.91499710083,13414.92822265625,13959.892211914062,12569.293449401855,13204.806884765625,13387.636047363281
2025-02-05,2025-02-05 01:45:00+00:00,13372.45,12718.25,12676.75216293335,13457.578430175781,13986.4140625,12607.383018493652,13244.323791503906,13402.81005859375
2025-02-05,2025-02-05 02:00:00+00:00,13411.31,12737.25,12666.498229980469,13468.728942871094,13994.378540039062,12626.46868133545,13258.022094726562,13423.129516601562
2025-02-05,2025-02-05 02:15:00+00:00,13394.48,12714.75,12628.509323120117,13450.220825195312,13963.107666015625,12606.997505187988,13235.522094726562,13400.629516601562
2025-02-05,2025-02-05 02:30:00+00:00,13434.82,12730.0,12628.239685058594,13470.525146484375,13972.82861328125,12619.21868133545,13250.095703125,13415.879516601562
2025-02-05,2025-02-05 02:45:00+00:00,13495.02,12844.0,12727.367149353027,13589.969909667969,14084.12939453125,12706.545455932617,13375.213989257812,13533.1689453125
2025-02-05,2025-02-05 03:00:00+00:00,13680.49,12946.25,12807.493347167969,13689.457641601562,14187.354125976562,12837.828247070312,13483.046325683594,13620.115295410156
2025-02-05,2025-02-05 03:15:00+00:00,13588.55,13125.25,12973.441589355469,13871.122985839844,14368.043579101562,12959.777145385742,13594.909454345703,13799.371398925781
2025-02-05,2025-02-05 03:30:00+00:00,13754.37,13254.75,13090.87289428711,14002.740295410156,14500.0712890625,13046.198303222656,13720.616729736328,13917.698425292969
2025-02-05,2025-02-05 03:45:00+00:00,13902.75,13431.75,13256.638610839844,14181.449645996094,14680.261474609375,13203.427841186523,13882.748992919922,14103.288146972656
2025-02-05,2025-02-05 04:00:00+00:00,14271.1,13752.5,13562.401062011719,14497.667724609375,15012.30419921875,13519.800582885742,14211.706634521484,14429.471984863281
2025-02-05,2025-02-05 04:15:00+00:00,14409.16,13955.0,13755.972381591797,14700.778564453125,15222.662109375,13790.330093383789,14389.915313720703,14585.291687011719
2025-02-05,2025-02-05 04:30:00+00:00,14694.59,13916.25,13709.14828491211,14661.680419921875,15190.27880859375,13694.221008300781,14295.689880371094,14481.624572753906
2025-02-05,2025-02-05 04:45:00+00:00,15077.63,14188.0,13971.793182373047,14933.082641601562,15469.120239257812,13979.688919067383,14581.757629394531,14795.276245117188
2025-02-05,2025-02-05 05:00:00+00:00,15758.47,14782.25,14559.722717285156,15533.481506347656,16086.947143554688,14544.050415039062,15179.134246826172,15397.094848632812
2025-02-05,2025-02-05 05:15:00+00:00,16287.37,15198.75,14969.977142333984,15954.135009765625,16522.493530273438,15001.43911743164,15646.557098388672,15871.635559082031
2025-02-05,2025-02-05 05:30:00+00:00,16711.74,15505.0,15269.174407958984,16261.183471679688,16845.451049804688,15436.824317932129,16017.00146484375,16159.081787109375
2025-02-05,2025-02-05 05:45:00+00:00,17044.67,15774.75,15531.273803710938,16529.136596679688,17129.6669921875,15762.818542480469,16401.977661132812,16480.256408691406
2025-02-05,2025-02-05 06:00:00+00:00,17484.9,16204.25,15957.041595458984,16956.498168945312,17588.960083007812,16286.77042388916,16938.656127929688,17072.791259765625
2025-02-05,2025-02-05 06:15:00+00:00,17709.03,16499.5,16246.762878417969,17251.155334472656,17904.533447265625,16598.726013183594,17295.205017089844,17400.625061035156
2025-02-05,2025-02-05 06:30:00+00:00,17853.08,16744.0,16484.275909423828,17491.758544921875,18166.135131835938,16843.226013183594,17539.162536621094,17646.58526611328
2025-02-05,2025-02-05 06:45:00+00:00,17987.48,16909.0,16641.780242919922,17651.0771484375,18345.069702148438,17015.129066467285,17741.537658691406,17811.58526611328
2025-02-05,2025-02-05 07:00:00+00:00,17925.06,17126.75,16841.876007080078,17874.375427246094,18576.094970703125,17210.597610473633,17932.499267578125,18038.608825683594
2025-02-05,2025-02-05 07:15:00+00:00,18271.95,17232.5,16939.744903564453,17979.772094726562,18694.174682617188,17316.347610473633,17968.52880859375,18144.358825683594
2025-02-05,2025-02-05 07:30:00+00:00,18302.01,17426.0,17124.73568725586,18169.500854492188,18899.11083984375,17488.204639434814,18115.350708007812,18293.436096191406
2025-02-05,2025-02-05 07:45:00+00:00,18386.62,17522.25,17213.55630493164,18260.2275390625,19004.531127929688,17577.55157852173,18187.002014160156,18390.23321533203
2025-02-05,2025-02-05 08:00:00+00:00,18308.74,17489.25,17167.1728515625,18218.27423095703,18977.995971679688,17508.88031578064,18187.33172607422,18270.51776123047
2025-02-05,2025-02-05 08:15:00+00:00,18355.36,17633.0,17301.999542236328,18357.473693847656,19127.843139648438,17594.354606628418,18223.408813476562,18349.851013183594
2025-02-05,2025-02-05 08:30:00+00:00,18434.31,17713.25,17373.45281982422,18430.383178710938,19213.31201171875,17654.733207702637,18269.31561279297,18416.984924316406
2025-02-05,2025-02-05 08:45:00+00:00,18397.17,17799.75,17450.948638916016,18508.778259277344,19304.09912109375,17676.82021331787,18259.439971923828,18476.15655517578
2025-02-05,2025-02-05 09:00:00+00:00,18413.67,17748.5,17366.242919921875,18445.962646484375,19231.9072265625,17560.623901367188,18113.603485107422,18289.79412841797
2025-02-05,2025-02-05 09:15:00+00:00,18434.53,17809.0,17411.935485839844,18494.82940673828,19282.695068359375,17584.754516601562,18049.282638549805,18318.103546142578
2025-02-05,2025-02-05 09:30:00+00:00,18458.45,17880.25,17468.463134765625,18551.851440429688,19344.706298828125,17595.174346923828,17978.931297302246,18352.63934326172
2025-02-05,2025-02-05 09:45:00+00:00,18457.09,17896.75,17471.612854003906,18553.8330078125,19351.17041015625,17579.539947509766,17987.790992736816,18348.739532470703
2025-02-05,2025-02-05 10:00:00+00:00,18389.63,17882.0,17428.860076904297,18528.469787597656,19306.919189453125,17525.744110107422,17960.137481689453,18276.036834716797
2025-02-05,2025-02-05 10:15:00+00:00,18428.99,17893.75,17423.632354736328,18523.698364257812,19297.1826171875,17496.265167236328,17959.74114227295,18304.778289794922
2025-02-05,2025-02-05 10:30:00+00:00,18384.6,17941.75,17455.340881347656,18552.754028320312,19323.968505859375,17540.754913330078,17948.341143608093,18352.778289794922
2025-02-05,2025-02-05 10:45:00+00:00,18341.09,17935.0,17434.384887695312,18526.713134765625,19296.053588867188,17474.10870361328,17932.703531742096,18339.511505126953
2025-02-05,2025-02-05 11:00:00+00:00,18274.91,17891.25,17368.530700683594,18462.097290039062,19220.840209960938,17426.10272216797,17771.781341552734,18242.461700439453
2025-02-05,2025-02-05 11:15:00+00:00,18273.71,17846.5,17308.591369628906,18398.86248779297,19149.389526367188,17294.019287109375,17726.384162902832,18149.504028320312
2025-02-05,2025-02-05 11:30:00+00:00,18214.96,17798.25,17247.14678955078,18331.864501953125,19076.838256835938,17189.75421142578,17677.47661590576,18159.147430419922
2025-02-05,2025-02-05 11:45:00+00:00,18283.2,17755.25,17192.616760253906,18270.808166503906,19011.646850585938,17158.022888183594,17702.49266433716,18227.463439941406
2025-02-05,2025-02-05 12:00:00+00:00,18187.66,17682.25,17102.50860595703,18182.961517333984,18913.644287109375,17085.022888183594,17607.833282470703,18200.30987548828
2025-02-05,2025-02-05 12:15:00+00:00,18114.07,17523.75,16932.99041748047,18011.85189819336,18732.49169921875,16955.0595703125,17527.986354351044,18079.965759277344
2025-02-05,2025-02-05 12:30:00+00:00,17946.58,17413.75,16813.06964111328,17888.99822998047,18601.637939453125,16876.691467285156,17431.957132339478,17962.47003173828
2025-02-05,2025-02-05 12:45:00+00:00,17790.99,17195.75,16587.963012695312,17659.4677734375,18363.228759765625,16736.677124023438,17313.15444946289,17832.49102783203
2025-02-05,2025-02-05 13:00:00+00:00,17792.22,17216.25,16597.167602539062,17680.18084716797,18369.271118164062,16807.95245361328,17412.435638427734,17856.232971191406
2025-02-05,2025-02-05 13:15:00+00:00,17720.97,17106.75,16480.517150878906,17565.51873779297,18245.189697265625,16662.746032714844,17241.464141845703,17736.58709716797
2025-02-05,2025-02-05 13:30:00+00:00,17672.14,16912.75,16281.915954589844,17365.664794921875,18035.91552734375,16448.43814086914,17018.10321044922,17567.020874023438
