issue_date,target_ts,da_actual,id_actual,da_naive,id_naive,da_p10,da_p50,da_p90,id_p10,id_p50,id_p90
2026-03-01,2026-03-01 15:15:00+00:00,62.4,62.4,58.41,68.04,68.95144653320312,77.71500396728516,96.5326919555664,52.61189270019531,77.15298461914062,102.30280303955078
2026-03-01,2026-03-01 15:30:00+00:00,94.66,94.66,80.33,80.33,82.4365463256836,91.38639831542969,105.1102066040039,56.974605560302734,85.14683532714844,105.27082824707031
2026-03-01,2026-03-01 15:45:00+00:00,104.99,104.99,89.89,89.89,90.59272766113281,102.0202865600586,112.0479736328125,68.86912536621094,94.83747100830078,112.27083587646484
2026-03-01,2026-03-01 16:00:00+00:00,92.01,92.01,75.05,75.05,84.30487060546875,91.10101318359375,105.45416259765625,67.88374328613281,91.32420349121094,113.27519989013672
2026-03-01,2026-03-01 16:15:00+00:00,100.03,100.03,83.1,83.1,88.78142547607422,98.30809020996094,115.42054748535156,71.67166900634766,93.8843765258789,120.20144653320312
2026-03-01,2026-03-01 16:30:00+00:00,110.0,110.0,96.59,96.59,90.77066802978516,103.37828063964844,121.60871887207031,76.06764221191406,95.43033599853516,125.26921081542969
2026-03-01,2026-03-01 16:45:00+00:00,113.0,113.0,105.0,105.0,99.2318115234375,118.08474731445312,131.1905975341797,81.95021057128906,100.80413818359375,136.53663635253906
2026-03-01,2026-03-01 17:00:00+00:00,108.05,108.05,97.21,97.21,92.54698181152344,110.37489318847656,123.77526092529297,79.44622039794922,99.33942413330078,133.34649658203125
2026-03-01,2026-03-01 17:15:00+00:00,109.84,97.98,96.32,96.32,96.96800231933594,116.44891357421875,131.23760986328125,81.10002136230469,104.86426544189453,135.31103515625
2026-03-01,2026-03-01 17:30:00+00:00,113.06,102.71,96.36,96.36,93.36476135253906,113.15483093261719,126.03416442871094,75.67156982421875,100.98468780517578,131.01425170898438
2026-03-01,2026-03-01 17:45:00+00:00,109.86,103.34,90.88,90.88,92.66476440429688,107.52491760253906,122.47742462158203,73.09664154052734,99.88677215576172,125.77067565917969
2026-03-01,2026-03-01 18:00:00+00:00,104.64,99.1,92.25,92.25,93.3957290649414,106.59535217285156,121.54098510742188,64.2010726928711,97.68602752685547,125.58563232421875
2026-03-01,2026-03-01 18:15:00+00:00,103.41,98.51,87.71,87.71,92.3582763671875,105.65557861328125,119.30870056152344,61.56679916381836,97.86275482177734,124.6278076171875
2026-03-01,2026-03-01 18:30:00+00:00,100.04,95.23,85.12,85.12,89.97451782226562,104.11426544189453,114.5952377319336,61.291168212890625,95.26152801513672,121.23028564453125
2026-03-01,2026-03-01 18:45:00+00:00,98.65,97.05,75.59,75.59,86.91744232177734,97.66928100585938,105.5904541015625,61.269309997558594,92.4534683227539,112.8410415649414
2026-03-01,2026-03-01 19:00:00+00:00,96.04,94.51,83.37,83.37,85.5410385131836,96.5024185180664,106.18079376220703,60.27722930908203,92.69255828857422,111.3230209350586
2026-03-01,2026-03-01 19:15:00+00:00,94.96,94.2,74.27,74.27,86.13616943359375,94.96172332763672,103.2008285522461,57.451332092285156,93.23886108398438,107.28641510009766
2026-03-01,2026-03-01 19:30:00+00:00,89.01,89.01,61.44,62.19,84.3769302368164,92.7476806640625,101.68766021728516,49.33766555786133,90.33572387695312,105.21903991699219
2026-03-01,2026-03-01 19:45:00+00:00,82.93,82.93,57.39,59.04,82.57749938964844,91.88818359375,100.644287109375,44.728450775146484,86.72886657714844,104.02474975585938
2026-03-01,2026-03-01 20:00:00+00:00,86.77,86.77,67.91,67.91,82.39017486572266,90.90347290039062,100.46410369873047,47.856624603271484,85.61602783203125,104.0877685546875
2026-03-01,2026-03-01 20:15:00+00:00,82.17,82.17,68.93,68.93,78.26696014404297,87.4544906616211,97.76214599609375,46.456993103027344,80.47488403320312,103.43367004394531
2026-03-01,2026-03-01 20:30:00+00:00,80.26,80.26,67.31,67.31,76.71144104003906,82.77590942382812,97.33406829833984,50.41816329956055,78.95133972167969,103.61475372314453
2026-03-01,2026-03-01 20:45:00+00:00,76.06,76.06,54.52,54.74,71.76924133300781,81.33647918701172,97.27363586425781,44.68815994262695,77.1177978515625,103.20588684082031
2026-03-01,2026-03-01 21:00:00+00:00,81.11,81.0,72.78,72.78,76.07013702392578,88.65837097167969,99.88296508789062,48.385894775390625,81.30848693847656,103.61475372314453
2026-03-01,2026-03-01 21:15:00+00:00,77.82,77.82,66.17,66.17,74.1944808959961,87.48231506347656,97.7551040649414,46.88644027709961,80.75560760498047,103.61475372314453
2026-03-01,2026-03-01 21:30:00+00:00,73.64,73.64,64.23,64.23,68.20000457763672,82.03617095947266,94.93685913085938,48.83800506591797,78.39061737060547,99.84542846679688
2026-03-01,2026-03-01 21:45:00+00:00,66.09,66.09,55.47,55.47,57.83311080932617,80.01840209960938,94.72702026367188,46.47636795043945,77.5537338256836,100.05565643310547
2026-03-01,2026-03-01 22:00:00+00:00,73.88,73.88,72.72,72.72,65.98534393310547,79.32940673828125,94.86445617675781,44.072265625,75.21439361572266,96.30740356445312
2026-03-01,2026-03-01 22:15:00+00:00,70.83,70.83,59.07,59.07,58.48990249633789,78.49790954589844,94.57733154296875,44.30482864379883,74.51245880126953,96.02581787109375
2026-03-01,2026-03-01 22:30:00+00:00,68.76,68.76,59.32,59.32,56.33491134643555,77.85614013671875,94.57733154296875,44.45939636230469,74.533935546875,96.02581787109375
2026-03-01,2026-03-01 22:45:00+00:00,59.12,59.12,51.58,51.58,54.30569076538086,76.864013671875,91.91387939453125,43.609580993652344,75.06845092773438,96.02581787109375
2026-03-02,2026-03-01 23:00:00+00:00,68.0,68.0,47.65,49.75,53.130733489990234,74.97865295410156,85.70048522949219,35.077606201171875,67.77076721191406,89.37073516845703
2026-03-02,2026-03-01 23:15:00+00:00,65.08,65.08,48.89,50.25,46.97690200805664,73.79389953613281,84.91617584228516,35.48076248168945,67.27987670898438,89.37073516845703
2026-03-02,2026-03-01 23:30:00+00:00,65.33,65.33,46.03,47.24,46.497135162353516,74.21907806396484,84.91617584228516,35.43666076660156,66.73487854003906,89.37073516845703
2026-03-02,2026-03-01 23:45:00+00:00,62.11,62.11,48.02,48.02,43.79471206665039,73.12374877929688,84.6197280883789,28.983116149902344,66.54183959960938,89.37073516845703
2026-03-02,2026-03-02 00:00:00+00:00,65.0,65.0,49.0,49.0,46.03852462768555,72.81718444824219,83.98152160644531,29.981229782104492,64.82565307617188,87.41703796386719
2026-03-02,2026-03-02 00:15:00+00:00,65.04,65.04,51.99,51.99,45.17905807495117,72.65280151367188,83.98152160644531,30.18307876586914,64.00200653076172,87.41703796386719
2026-03-02,2026-03-02 00:30:00+00:00,67.9,67.9,52.77,52.77,44.740291595458984,72.58888244628906,84.10556030273438,29.406551361083984,66.54183959960938,88.28668212890625
2026-03-02,2026-03-02 00:45:00+00:00,69.84,69.84,52.44,52.44,43.73698043823242,71.92634582519531,82.80563354492188,27.807174682617188,68.41520690917969,88.28668212890625
2026-03-02,2026-03-02 01:00:00+00:00,69.66,69.66,51.69,51.69,43.794559478759766,72.80070495605469,84.07119750976562,30.525419235229492,69.15324401855469,89.37073516845703
2026-03-02,2026-03-02 01:15:00+00:00,68.31,68.31,52.49,52.49,46.1966667175293,73.18777465820312,82.55355834960938,35.91103744506836,68.54399108886719,89.37073516845703
2026-03-02,2026-03-02 01:30:00+00:00,69.36,69.36,55.51,55.51,46.1966667175293,74.19882202148438,82.67283630371094,35.69234848022461,70.26258850097656,89.37073516845703
2026-03-02,2026-03-02 01:45:00+00:00,68.7,68.7,57.3,57.3,50.86448287963867,74.04338073730469,82.78462219238281,35.453670501708984,71.59770202636719,89.37073516845703
2026-03-02,2026-03-02 02:00:00+00:00,69.72,69.72,53.34,53.34,55.887332916259766,72.96192169189453,81.7744140625,34.72846984863281,71.56149291992188,88.53783416748047
2026-03-02,2026-03-02 02:15:00+00:00,68.19,68.19,54.58,54.58,55.66482162475586,74.19100189208984,83.19694519042969,34.8126220703125,71.56149291992188,91.23738861083984
2026-03-02,2026-03-02 02:30:00+00:00,68.14,68.14,58.1,58.1,58.88429641723633,75.17591094970703,88.21527862548828,35.30066680908203,74.81126403808594,92.83631134033203
2026-03-02,2026-03-02 02:45:00+00:00,72.22,72.22,62.27,62.27,56.124507904052734,74.70256805419922,87.59062194824219,40.229736328125,75.10321044921875,92.95054626464844
2026-03-02,2026-03-02 03:00:00+00:00,68.29,68.29,53.08,53.08,57.82941818237305,75.33087921142578,89.76964569091797,40.82301330566406,74.65612030029297,94.8000717163086
2026-03-02,2026-03-02 03:15:00+00:00,70.43,70.43,57.57,57.57,58.93922805786133,76.66559600830078,90.39178466796875,45.59235382080078,75.37626647949219,98.09197998046875
2026-03-02,2026-03-02 03:30:00+00:00,76.08,76.08,64.38,64.38,62.41237258911133,76.13572692871094,92.03282165527344,49.593406677246094,75.25874328613281,99.90834045410156
2026-03-02,2026-03-02 03:45:00+00:00,81.32,81.32,69.31,69.31,66.0007553100586,75.57769775390625,93.28166961669922,49.46650695800781,75.95923614501953,100.94688415527344
2026-03-02,2026-03-02 04:00:00+00:00,76.4,76.4,64.0,59.09,67.00408172607422,83.423828125,96.15302276611328,54.63472366333008,81.91770935058594,102.45178985595703
2026-03-02,2026-03-02 04:15:00+00:00,80.66,80.66,64.3,59.78,67.64862060546875,83.50834655761719,96.99446868896484,54.46034622192383,82.39743041992188,103.4854507446289
2026-03-02,2026-03-02 04:30:00+00:00,87.24,87.24,65.13,61.19,71.69775390625,82.76739501953125,97.8105697631836,57.95376968383789,82.64764404296875,103.4420394897461
2026-03-02,2026-03-02 04:45:00+00:00,95.82,92.01,67.29,62.49,82.78435516357422,87.53992462158203,104.17891693115234,59.8355712890625,84.38443756103516,105.90184783935547
2026-03-02,2026-03-02 05:00:00+00:00,87.15,87.15,60.27,57.03,73.00623321533203,94.19541931152344,102.5879898071289,59.01096725463867,88.5103530883789,111.4999008178711
2026-03-02,2026-03-02 05:15:00+00:00,92.6,92.6,66.51,66.4,83.18269348144531,98.51424407958984,113.41596984863281,63.48763656616211,91.32965850830078,119.4021224975586
2026-03-02,2026-03-02 05:30:00+00:00,107.8,102.69,68.75,68.75,87.69681549072266,104.32972717285156,119.70610809326172,65.47499084472656,92.87487030029297,120.8881607055664
2026-03-02,2026-03-02 05:45:00+00:00,113.12,113.12,68.5,68.5,88.43077850341797,104.83430480957031,125.80757141113281,68.28079223632812,93.05767059326172,128.13710021972656
2026-03-02,2026-03-02 06:00:00+00:00,125.4,118.26,68.47,68.47,92.79842376708984,108.1379623413086,131.6414337158203,77.46546936035156,96.892822265625,129.92364501953125
2026-03-02,2026-03-02 06:15:00+00:00,164.53,151.62,68.79,68.79,96.32328796386719,115.51670837402344,146.418212890625,75.09149169921875,102.46552276611328,140.20062255859375
2026-03-02,2026-03-02 06:30:00+00:00,142.02,132.83,67.35,67.35,92.52787780761719,109.80831909179688,139.0183563232422,74.46317291259766,103.02635955810547,136.0639190673828
2026-03-02,2026-03-02 06:45:00+00:00,122.66,122.69,55.38,55.38,85.75413513183594,106.49844360351562,129.80003356933594,69.97095489501953,101.7206039428711,131.42547607421875
2026-03-02,2026-03-02 07:00:00+00:00,181.0,181.03,66.89,66.89,95.51631164550781,118.92141723632812,131.06387329101562,79.47769927978516,99.0685806274414,135.8151092529297
2026-03-02,2026-03-02 07:15:00+00:00,123.17,123.2,56.24,56.24,86.0023193359375,107.44570922851562,125.50145721435547,72.05184173583984,96.5373306274414,127.05024719238281
2026-03-02,2026-03-02 07:30:00+00:00,108.99,109.03,45.77,45.77,80.38467407226562,103.53764343261719,120.23979187011719,64.008056640625,91.69877624511719,124.8297119140625
2026-03-02,2026-03-02 07:45:00+00:00,86.29,86.36,41.24,41.24,74.91242980957031,94.3850326538086,107.6478042602539,63.66342544555664,85.92949676513672,110.31961059570312
2026-03-02,2026-03-02 08:00:00+00:00,113.91,113.95,45.87,45.87,74.72254180908203,96.35549926757812,116.10371398925781,62.92236328125,84.49152374267578,112.96284484863281
2026-03-02,2026-03-02 08:15:00+00:00,99.5,99.58,24.16,24.17,68.63978576660156,93.50112915039062,107.4731216430664,51.02307891845703,79.95112609863281,106.27430725097656
2026-03-02,2026-03-02 08:30:00+00:00,85.2,85.5,9.79,9.79,62.66621398925781,88.9824447631836,103.53578186035156,50.669227600097656,78.07958984375,103.82431030273438
2026-03-02,2026-03-02 08:45:00+00:00,59.24,60.56,0.1,5.61,49.69500732421875,82.52732849121094,98.47785949707031,47.73912811279297,74.87183380126953,103.08646392822266
2026-03-02,2026-03-02 09:00:00+00:00,83.85,84.23,0.87,17.29,44.44429016113281,77.95128631591797,99.07872009277344,43.14688491821289,74.34709930419922,100.87730407714844
2026-03-02,2026-03-02 09:15:00+00:00,74.99,75.72,0.0,17.27,30.385971069335938,71.7109603881836,96.089599609375,39.835819244384766,72.87923431396484,95.37271881103516
2026-03-02,2026-03-02 09:30:00+00:00,68.48,78.1,-0.06,13.03,26.64679527282715,64.01921081542969,88.4596939086914,32.856998443603516,70.4321517944336,92.95054626464844
2026-03-02,2026-03-02 09:45:00+00:00,52.28,77.82,-0.81,10.0,17.338205337524414,61.41474533081055,86.17329406738281,28.360078811645508,69.13065338134766,91.86046600341797
2026-03-02,2026-03-02 10:00:00+00:00,79.32,79.81,0.01,12.26,17.189834594726562,61.3289680480957,86.4368896484375,27.065256118774414,63.83477020263672,90.40850067138672
2026-03-02,2026-03-02 10:15:00+00:00,66.31,72.64,0.0,12.23,10.304121971130371,54.82045364379883,80.6817398071289,17.895795822143555,61.96637725830078,86.58413696289062
2026-03-02,2026-03-02 10:30:00+00:00,48.55,70.28,-0.01,10.0,10.937359809875488,52.48842239379883,78.53147888183594,13.070655822753906,59.45513153076172,85.58312225341797
2026-03-02,2026-03-02 10:45:00+00:00,20.07,72.58,-0.1,9.1,4.627039432525635,47.56186294555664,78.1789321899414,9.696046829223633,55.390586853027344,84.24828338623047
2026-03-02,2026-03-02 11:00:00+00:00,41.88,62.29,-0.1,10.31,3.7614316940307617,43.47819137573242,78.7710952758789,7.607171535491943,48.969573974609375,80.31280517578125
2026-03-02,2026-03-02 11:15:00+00:00,34.99,67.82,-0.11,10.06,-0.6281211972236633,40.960567474365234,72.62239074707031,7.11198091506958,46.36497497558594,80.21148681640625
2026-03-02,2026-03-02 11:30:00+00:00,22.86,67.21,-0.25,10.0,-0.8619746565818787,41.30088424682617,72.62239074707031,5.120833873748779,46.36497497558594,80.21148681640625
2026-03-02,2026-03-02 11:45:00+00:00,16.54,66.48,-1.0,10.0,-2.115391254425049,39.59945297241211,72.62239074707031,2.2757771015167236,46.36497497558594,80.21148681640625
2026-03-02,2026-03-02 12:00:00+00:00,18.47,81.43,-1.01,10.0,-1.6068419218063354,39.20359420776367,70.29661560058594,3.8407280445098877,46.09793472290039,79.485107421875
2026-03-02,2026-03-02 12:15:00+00:00,31.42,80.53,-1.03,10.0,-0.029697690159082413,36.69563674926758,70.49602508544922,2.3514955043792725,46.36497497558594,80.21148681640625
2026-03-02,2026-03-02 12:30:00+00:00,46.12,79.0,-1.0,10.05,2.2380595207214355,38.86835861206055,70.49602508544922,7.884524822235107,46.36497497558594,80.21148681640625
2026-03-02,2026-03-02 12:45:00+00:00,65.0,81.28,-0.11,11.5,2.111832618713379,41.760677337646484,74.42474365234375,8.136258125305176,48.36869812011719,80.31280517578125
2026-03-02,2026-03-02 13:00:00+00:00,14.89,77.75,-1.0,9.07,4.287007808685303,45.4810905456543,74.67843627929688,11.220122337341309,50.00208282470703,84.00811004638672
2026-03-02,2026-03-02 13:15:00+00:00,67.0,76.59,-0.06,10.41,13.536877632141113,49.749080657958984,78.40645599365234,12.404865264892578,52.11543273925781,86.42121887207031
2026-03-02,2026-03-02 13:30:00+00:00,83.23,83.27,0.0,17.2,23.025310516357422,54.820472717285156,80.96966552734375,25.183320999145508,53.424598693847656,88.53783416748047
2026-03-02,2026-03-02 13:45:00+00:00,91.0,91.0,1.04,17.29,28.003881454467773,65.33696746826172,94.87694549560547,30.85980796813965,57.6435546875,93.73422241210938
