issue_date,target_ts,y_true,y_model,y_tso
2025-03-12,2025-03-12 08:30:00+00:00,16735.42,16654.01449584961,17115.5
2025-03-12,2025-03-12 08:45:00+00:00,16858.47,16579.285034179688,17144.25
2025-03-12,2025-03-12 09:00:00+00:00,16738.38,16479.54248046875,17100.25
2025-03-12,2025-03-12 09:15:00+00:00,16787.65,16588.184020996094,17194.25
2025-03-12,2025-03-12 09:30:00+00:00,16805.46,16513.73651123047,17151.5
2025-03-12,2025-03-12 09:45:00+00:00,16991.67,16623.5712890625,17225.75
2025-03-12,2025-03-12 10:00:00+00:00,16912.54,16644.50408935547,17214.0
2025-03-12,2025-03-12 10:15:00+00:00,16876.04,16587.018188476562,17156.0
2025-03-12,2025-03-12 10:30:00+00:00,16886.44,16619.56494140625,17167.0
2025-03-12,2025-03-12 10:45:00+00:00,16961.96,16653.86962890625,17172.25
2025-03-12,2025-03-12 11:00:00+00:00,16954.31,16496.046508789062,17071.0
2025-03-12,2025-03-12 11:15:00+00:00,16852.13,16505.307861328125,17075.0
2025-03-12,2025-03-12 11:30:00+00:00,16904.71,16454.922729492188,16976.5
2025-03-12,2025-03-12 11:45:00+00:00,16938.38,16402.836303710938,16936.25
2025-03-12,2025-03-12 12:00:00+00:00,17017.69,16336.103454589844,16849.0
2025-03-12,2025-03-12 12:15:00+00:00,16880.93,16267.487121582031,16790.5
2025-03-12,2025-03-12 12:30:00+00:00,16721.68,16115.761840820312,16638.75
2025-03-12,2025-03-12 12:45:00+00:00,16508.51,15920.259704589844,16461.75
2025-03-12,2025-03-12 13:00:00+00:00,16360.96,15806.854431152344,16371.25
2025-03-12,2025-03-12 13:15:00+00:00,16287.49,15655.462158203123,16206.0
2025-03-12,2025-03-12 13:30:00+00:00,16134.14,15502.876892089844,16038.75
2025-03-12,2025-03-12 13:45:00+00:00,15981.93,15500.65463256836,15955.5
2025-03-12,2025-03-12 14:00:00+00:00,16059.41,15407.745056152344,15930.75
2025-03-12,2025-03-12 14:15:00+00:00,16006.65,15212.43490600586,15723.5
2025-03-12,2025-03-12 14:30:00+00:00,15990.66,15180.21224975586,15660.25
2025-03-12,2025-03-12 14:45:00+00:00,15845.14,15137.833892822266,15563.75
2025-03-12,2025-03-12 15:00:00+00:00,15943.71,15164.610137939451,15649.0
2025-03-12,2025-03-12 15:15:00+00:00,15891.34,15173.37353515625,15688.5
2025-03-12,2025-03-12 15:30:00+00:00,15904.21,15173.588348388672,15595.25
2025-03-12,2025-03-12 15:45:00+00:00,15985.16,15301.282806396484,15598.0
2025-03-12,2025-03-12 16:00:00+00:00,16160.05,15466.759170532228,15648.0
2025-03-12,2025-03-12 16:15:00+00:00,16314.82,15618.7041015625,15885.75
2025-03-12,2025-03-12 16:30:00+00:00,16343.54,15856.378509521484,16051.75
2025-03-12,2025-03-12 16:45:00+00:00,16488.48,16091.675003051758,16187.5
2025-03-12,2025-03-12 17:00:00+00:00,16634.61,16292.974100112917,16324.5
2025-03-12,2025-03-12 17:15:00+00:00,16739.64,16563.274444580078,16440.25
2025-03-12,2025-03-12 17:30:00+00:00,16672.37,16584.204010009766,16447.5
2025-03-12,2025-03-12 17:45:00+00:00,16708.94,16517.032508850098,16466.0
2025-03-12,2025-03-12 18:00:00+00:00,16767.18,16558.049899101257,16550.0
2025-03-12,2025-03-12 18:15:00+00:00,16634.01,16386.978818893433,16409.75
2025-03-12,2025-03-12 18:30:00+00:00,16463.13,16443.912811279297,16339.5
2025-03-12,2025-03-12 18:45:00+00:00,16250.02,16131.146004915236,16133.75
2025-03-12,2025-03-12 19:00:00+00:00,15992.78,15880.898905277252,15888.75
2025-03-12,2025-03-12 19:15:00+00:00,15735.74,15646.225830078123,15614.0
2025-03-12,2025-03-12 19:30:00+00:00,15407.76,15356.29274749756,15360.75
2025-03-12,2025-03-12 19:45:00+00:00,15204.61,15167.943119049072,15131.5
2025-03-12,2025-03-12 20:00:00+00:00,14969.66,15138.703018188477,15026.0
2025-03-12,2025-03-12 20:15:00+00:00,14867.8,14819.196720123293,14781.5
2025-03-12,2025-03-12 20:30:00+00:00,14581.7,14583.300384521484,14598.25
2025-03-12,2025-03-12 20:45:00+00:00,14381.51,14270.51233291626,14295.5
2025-03-12,2025-03-12 21:00:00+00:00,14179.0,14109.12204360962,14125.25
2025-03-12,2025-03-12 21:15:00+00:00,14052.43,13971.185428619385,14009.0
2025-03-12,2025-03-12 21:30:00+00:00,13840.93,13760.122819900513,13775.75
2025-03-12,2025-03-12 21:45:00+00:00,13655.27,13537.37537574768,13528.0
2025-03-12,2025-03-12 22:00:00+00:00,13309.97,13295.535060882568,13234.0
2025-03-12,2025-03-12 22:15:00+00:00,13060.03,13028.885530471802,13046.0
2025-03-12,2025-03-12 22:30:00+00:00,12911.35,12842.70222043991,12850.0
2025-03-12,2025-03-12 22:45:00+00:00,12757.63,12635.416191101074,12667.0
2025-03-19,2025-03-18 23:00:00+00:00,12806.48,12996.498565673828,12901.5
2025-03-19,2025-03-18 23:15:00+00:00,12722.27,12825.145401000977,12736.75
2025-03-19,2025-03-18 23:30:00+00:00,12594.74,12767.116088867188,12655.5
2025-03-19,2025-03-18 23:45:00+00:00,12458.79,12668.72882080078,12594.5
2025-03-19,2025-03-19 00:00:00+00:00,12292.16,12479.622219085692,12457.25
2025-03-19,2025-03-19 00:15:00+00:00,12219.22,12488.896217346191,12407.0
2025-03-19,2025-03-19 00:30:00+00:00,12188.53,12440.796531677246,12336.75
2025-03-19,2025-03-19 00:45:00+00:00,12114.17,12488.395217895508,12359.75
2025-03-19,2025-03-19 01:00:00+00:00,12160.48,12407.300491333008,12193.75
2025-03-19,2025-03-19 01:15:00+00:00,12127.98,12390.454727172852,12199.0
2025-03-19,2025-03-19 01:30:00+00:00,12088.09,12397.097885131836,12261.0
2025-03-19,2025-03-19 01:45:00+00:00,12143.77,12480.491592407228,12352.25
2025-03-19,2025-03-19 02:00:00+00:00,12155.55,12436.660690307615,12289.5
2025-03-19,2025-03-19 02:15:00+00:00,12147.01,12507.281356811523,12364.75
2025-03-19,2025-03-19 02:30:00+00:00,12163.13,12495.903091430664,12357.5
2025-03-19,2025-03-19 02:45:00+00:00,12280.8,12603.99137878418,12456.0
2025-03-19,2025-03-19 03:00:00+00:00,12440.15,12617.693771362305,12489.0
2025-03-19,2025-03-19 03:15:00+00:00,12505.84,12735.337142944336,12582.25
2025-03-19,2025-03-19 03:30:00+00:00,12570.34,12794.82723236084,12694.75
2025-03-19,2025-03-19 03:45:00+00:00,12748.62,13032.537384033203,12914.0
2025-03-19,2025-03-19 04:00:00+00:00,13101.91,13353.39680480957,13221.25
2025-03-19,2025-03-19 04:15:00+00:00,13239.54,13588.106002807615,13413.25
2025-03-19,2025-03-19 04:30:00+00:00,13533.47,13532.826126098633,13485.5
2025-03-19,2025-03-19 04:45:00+00:00,13902.92,14012.156982421877,13822.25
2025-03-19,2025-03-19 05:00:00+00:00,14551.84,14709.42514038086,14489.0
2025-03-19,2025-03-19 05:15:00+00:00,14998.02,15150.611145019531,14940.75
2025-03-19,2025-03-19 05:30:00+00:00,15276.86,15425.826232910156,15240.5
2025-03-19,2025-03-19 05:45:00+00:00,15568.74,15736.292236328123,15563.25
2025-03-19,2025-03-19 06:00:00+00:00,15911.59,16118.071243286133,16058.5
2025-03-19,2025-03-19 06:15:00+00:00,16142.48,16187.480712890623,16284.5
2025-03-19,2025-03-19 06:30:00+00:00,16316.35,16353.070281982422,16581.0
2025-03-19,2025-03-19 06:45:00+00:00,16573.8,16564.61000061035,16738.75
2025-03-19,2025-03-19 07:00:00+00:00,16634.98,16643.841400146484,16914.5
2025-03-19,2025-03-19 07:15:00+00:00,16711.84,16686.23648071289,17022.25
2025-03-19,2025-03-19 07:30:00+00:00,16732.2,16887.397430419922,17291.0
2025-03-19,2025-03-19 07:45:00+00:00,16685.3,16863.335174560547,17291.25
2025-03-19,2025-03-19 08:00:00+00:00,16386.4,16669.151916503906,17231.25
2025-03-19,2025-03-19 08:15:00+00:00,16307.79,16698.13983154297,17294.5
2025-03-19,2025-03-19 08:30:00+00:00,16280.2,16767.19842529297,17398.25
2025-03-19,2025-03-19 08:45:00+00:00,16312.41,16776.002075195312,17458.75
2025-03-19,2025-03-19 09:00:00+00:00,15922.63,16642.594482421875,17401.25
2025-03-19,2025-03-19 09:15:00+00:00,15767.32,16720.668334960938,17504.75
2025-03-19,2025-03-19 09:30:00+00:00,15746.16,16636.121704101562,17357.25
2025-03-19,2025-03-19 09:45:00+00:00,15638.0,16687.6357421875,17443.5
2025-03-19,2025-03-19 10:00:00+00:00,15384.13,16594.18017578125,17313.25
2025-03-19,2025-03-19 10:15:00+00:00,15375.46,16575.928344726562,17287.0
2025-03-19,2025-03-19 10:30:00+00:00,15327.26,16595.678344726562,17306.75
2025-03-19,2025-03-19 10:45:00+00:00,15254.82,16576.269897460938,17289.75
2025-03-19,2025-03-19 11:00:00+00:00,15068.76,16500.6962890625,17118.0
2025-03-19,2025-03-19 11:15:00+00:00,14898.38,16480.606689453125,17102.5
2025-03-19,2025-03-19 11:30:00+00:00,14855.38,16376.374877929688,17007.0
2025-03-19,2025-03-19 11:45:00+00:00,14834.31,16394.527587890625,16971.25
2025-03-19,2025-03-19 12:00:00+00:00,14744.86,16426.237731933594,16875.5
2025-03-19,2025-03-19 12:15:00+00:00,14719.66,16332.720275878906,16775.5
2025-03-19,2025-03-19 12:30:00+00:00,14492.38,16112.825592041016,16593.25
2025-03-19,2025-03-19 12:45:00+00:00,14349.68,15910.142852783203,16361.0
2025-03-19,2025-03-19 13:00:00+00:00,14471.58,15854.215057373049,16292.25
2025-03-19,2025-03-19 13:15:00+00:00,14443.5,15743.017974853516,16168.25
2025-03-19,2025-03-19 13:30:00+00:00,14409.87,15650.91827392578,16006.5
2025-03-19,2025-03-19 13:45:00+00:00,14373.59,15565.929321289062,15938.5
2025-03-19,2025-03-19 14:00:00+00:00,14460.17,15492.331787109377,15914.0
2025-03-19,2025-03-19 14:15:00+00:00,14416.18,15434.379180908203,15800.25
2025-03-19,2025-03-19 14:30:00+00:00,14372.33,15388.228546142578,15742.75
2025-03-19,2025-03-19 14:45:00+00:00,14353.57,15264.898834228516,15622.5
2025-03-19,2025-03-19 15:00:00+00:00,14421.54,15375.251739501951,15738.0
2025-03-19,2025-03-19 15:15:00+00:00,14486.78,15373.09164428711,15817.75
2025-03-19,2025-03-19 15:30:00+00:00,14462.06,15412.691925048828,15767.5
2025-03-19,2025-03-19 15:45:00+00:00,14449.43,15399.312103271484,15786.75
2025-03-19,2025-03-19 16:00:00+00:00,14833.97,15514.195861816406,15866.5
2025-03-19,2025-03-19 16:15:00+00:00,14942.74,15827.716857910156,16140.0
2025-03-19,2025-03-19 16:30:00+00:00,15265.78,15966.297485351562,16315.0
2025-03-19,2025-03-19 16:45:00+00:00,15571.29,16127.98077392578,16447.75
2025-03-19,2025-03-19 17:00:00+00:00,15782.98,16356.375854492188,16508.0
2025-03-19,2025-03-19 17:15:00+00:00,15912.22,16351.028274536133,16435.5
2025-03-19,2025-03-19 17:30:00+00:00,16056.1,16446.66077041626,16508.0
2025-03-19,2025-03-19 17:45:00+00:00,16165.83,16453.998046875,16534.75
2025-03-19,2025-03-19 18:00:00+00:00,16307.9,16563.373425483704,16571.75
2025-03-19,2025-03-19 18:15:00+00:00,16204.11,16463.904252767563,16466.75
2025-03-19,2025-03-19 18:30:00+00:00,16123.68,16376.058784484863,16391.0
2025-03-19,2025-03-19 18:45:00+00:00,15985.46,16126.80898284912,16168.25
2025-03-19,2025-03-19 19:00:00+00:00,15707.39,15854.294731140137,15934.0
2025-03-19,2025-03-19 19:15:00+00:00,15416.0,15604.489513397217,15631.75
2025-03-19,2025-03-19 19:30:00+00:00,15254.43,15205.763671875,15348.75
2025-03-19,2025-03-19 19:45:00+00:00,15031.58,15008.054504394531,15163.0
2025-03-19,2025-03-19 20:00:00+00:00,14786.96,14886.090911865234,15077.0
2025-03-19,2025-03-19 20:15:00+00:00,14579.48,14658.138061523438,14807.25
2025-03-19,2025-03-19 20:30:00+00:00,14379.0,14504.067764282228,14641.5
2025-03-19,2025-03-19 20:45:00+00:00,14078.54,14313.559379577637,14370.0
2025-03-19,2025-03-19 21:00:00+00:00,13844.91,14234.59398651123,14205.25
2025-03-19,2025-03-19 21:15:00+00:00,13762.81,14090.80778503418,14061.5
2025-03-19,2025-03-19 21:30:00+00:00,13562.72,13916.355659484863,13835.0
2025-03-19,2025-03-19 21:45:00+00:00,13353.22,13690.642082214355,13596.5
2025-03-19,2025-03-19 22:00:00+00:00,13087.1,13487.700805664062,13327.25
2025-03-19,2025-03-19 22:15:00+00:00,12865.51,13305.936721801758,13133.75
2025-03-19,2025-03-19 22:30:00+00:00,12691.94,13140.31787109375,12945.5
2025-03-19,2025-03-19 22:45:00+00:00,12477.8,12953.610137939451,12809.0
2025-03-26,2025-03-25 23:00:00+00:00,12188.57,12162.384422302246,12179.0
2025-03-26,2025-03-25 23:15:00+00:00,11972.47,12037.492253303528,12052.75
2025-03-26,2025-03-25 23:30:00+00:00,11822.76,11922.175542354584,11916.25
2025-03-26,2025-03-25 23:45:00+00:00,11767.38,11751.761474609377,11801.0
2025-03-26,2025-03-26 00:00:00+00:00,11599.25,11680.884780883787,11746.5
2025-03-26,2025-03-26 00:15:00+00:00,11481.76,11543.083885192871,11638.25
2025-03-26,2025-03-26 00:30:00+00:00,11364.85,11468.796920776367,11585.0
2025-03-26,2025-03-26 00:45:00+00:00,11288.48,11431.345108032228,11570.5
2025-03-26,2025-03-26 01:00:00+00:00,11267.49,11474.569187164308,11441.75
2025-03-26,2025-03-26 01:15:00+00:00,11219.42,11498.367122650146,11467.75
2025-03-26,2025-03-26 01:30:00+00:00,11223.55,11326.187622070312,11477.5
2025-03-26,2025-03-26 01:45:00+00:00,11236.77,11412.159133911133,11586.75
2025-03-26,2025-03-26 02:00:00+00:00,11223.37,11500.071845531464,11494.5
2025-03-26,2025-03-26 02:15:00+00:00,11276.21,11533.527408599854,11587.75
2025-03-26,2025-03-26 02:30:00+00:00,11322.97,11486.848922729492,11546.75
2025-03-26,2025-03-26 02:45:00+00:00,11364.63,11617.448977470398,11607.5
2025-03-26,2025-03-26 03:00:00+00:00,11555.07,11773.861763000488,11695.5
2025-03-26,2025-03-26 03:15:00+00:00,11656.68,11894.542808532717,11775.75
2025-03-26,2025-03-26 03:30:00+00:00,11752.06,11936.24027633667,11880.25
2025-03-26,2025-03-26 03:45:00+00:00,11839.12,12072.192573547363,12099.0
2025-03-26,2025-03-26 04:00:00+00:00,12157.53,12426.304733276367,12360.5
2025-03-26,2025-03-26 04:15:00+00:00,12419.0,12620.498977661133,12574.25
2025-03-26,2025-03-26 04:30:00+00:00,12698.33,12691.574005126951,12621.5
2025-03-26,2025-03-26 04:45:00+00:00,13113.86,13012.818237304688,12932.25
2025-03-26,2025-03-26 05:00:00+00:00,13867.66,13543.695110321043,13588.75
2025-03-26,2025-03-26 05:15:00+00:00,14302.36,14029.659923553469,14065.5
2025-03-26,2025-03-26 05:30:00+00:00,14638.17,14288.295623779297,14354.5
2025-03-26,2025-03-26 05:45:00+00:00,14906.23,14593.800468444824,14688.5
2025-03-26,2025-03-26 06:00:00+00:00,15162.11,14987.651763916016,15168.0
2025-03-26,2025-03-26 06:15:00+00:00,15359.07,15160.250061035156,15369.5
2025-03-26,2025-03-26 06:30:00+00:00,15582.29,15372.781158447266,15649.25
2025-03-26,2025-03-26 06:45:00+00:00,15790.55,15522.179412841797,15816.5
2025-03-26,2025-03-26 07:00:00+00:00,16045.39,15720.265838623049,16025.75
2025-03-26,2025-03-26 07:15:00+00:00,16166.18,15813.833892822266,16219.25
2025-03-26,2025-03-26 07:30:00+00:00,16284.18,15954.926879882812,16475.75
2025-03-26,2025-03-26 07:45:00+00:00,16412.27,15921.280151367188,16496.5
2025-03-26,2025-03-26 08:00:00+00:00,16369.58,15836.611755371094,16494.75
2025-03-26,2025-03-26 08:15:00+00:00,16470.15,15879.717956542969,16531.75
2025-03-26,2025-03-26 08:30:00+00:00,16416.27,16053.445556640623,16686.0
2025-03-26,2025-03-26 08:45:00+00:00,16548.92,16169.694702148438,16758.25
2025-03-26,2025-03-26 09:00:00+00:00,16540.18,16108.880249023438,16737.0
2025-03-26,2025-03-26 09:15:00+00:00,16580.46,16216.7783203125,16807.0
2025-03-26,2025-03-26 09:30:00+00:00,16600.74,16193.838256835938,16776.25
2025-03-26,2025-03-26 09:45:00+00:00,16714.79,16349.081848144531,16940.25
2025-03-26,2025-03-26 10:00:00+00:00,16696.78,16253.718017578123,16850.0
2025-03-26,2025-03-26 10:15:00+00:00,16775.72,16224.668579101562,16827.75
2025-03-26,2025-03-26 10:30:00+00:00,16902.07,16265.867797851562,16821.5
2025-03-26,2025-03-26 10:45:00+00:00,16825.92,16341.95541381836,16846.25
2025-03-26,2025-03-26 11:00:00+00:00,16670.94,16267.731231689451,16724.5
2025-03-26,2025-03-26 11:15:00+00:00,16671.0,16202.993560791016,16673.25
2025-03-26,2025-03-26 11:30:00+00:00,16776.61,16144.414825439451,16571.25
2025-03-26,2025-03-26 11:45:00+00:00,16817.61,16163.458221435549,16572.0
2025-03-26,2025-03-26 12:00:00+00:00,16975.8,16063.076202392578,16504.0
2025-03-26,2025-03-26 12:15:00+00:00,16908.5,15958.747772216797,16390.5
2025-03-26,2025-03-26 12:30:00+00:00,16684.31,15702.283233642578,16158.0
2025-03-26,2025-03-26 12:45:00+00:00,16508.92,15619.19400024414,16017.5
2025-03-26,2025-03-26 13:00:00+00:00,16401.48,15507.857513427734,15876.25
2025-03-26,2025-03-26 13:15:00+00:00,16441.55,15314.058685302734,15775.25
2025-03-26,2025-03-26 13:30:00+00:00,16392.03,15200.002166748049,15599.75
2025-03-26,2025-03-26 13:45:00+00:00,16311.0,15065.542449951172,15527.75
2025-03-26,2025-03-26 14:00:00+00:00,16261.42,15082.583404541016,15505.0
2025-03-26,2025-03-26 14:15:00+00:00,16127.94,14912.63265991211,15358.0
2025-03-26,2025-03-26 14:30:00+00:00,16040.1,14914.545440673828,15278.25
2025-03-26,2025-03-26 14:45:00+00:00,15861.9,14840.315521240234,15185.0
2025-03-26,2025-03-26 15:00:00+00:00,16029.65,14965.308807373049,15301.25
2025-03-26,2025-03-26 15:15:00+00:00,15864.13,14964.64144897461,15307.5
2025-03-26,2025-03-26 15:30:00+00:00,15802.78,14900.050567626951,15221.0
2025-03-26,2025-03-26 15:45:00+00:00,15737.61,14885.658782958984,15192.25
2025-03-26,2025-03-26 16:00:00+00:00,15886.15,15014.68292236328,15371.25
2025-03-26,2025-03-26 16:15:00+00:00,15972.09,15216.260559082031,15526.75
2025-03-26,2025-03-26 16:30:00+00:00,16025.72,15275.053771972656,15654.75
2025-03-26,2025-03-26 16:45:00+00:00,16145.85,15445.515563964844,15817.75
2025-03-26,2025-03-26 17:00:00+00:00,16235.74,15736.41064453125,15968.25
2025-03-26,2025-03-26 17:15:00+00:00,16311.0,15779.638702392578,15955.0
2025-03-26,2025-03-26 17:30:00+00:00,16482.27,15826.694885253906,15965.0
2025-03-26,2025-03-26 17:45:00+00:00,16516.01,15866.36385345459,15933.5
2025-03-26,2025-03-26 18:00:00+00:00,16378.36,15875.85523223877,16003.5
2025-03-26,2025-03-26 18:15:00+00:00,16315.26,15788.632419586182,15823.0
2025-03-26,2025-03-26 18:30:00+00:00,16320.0,15792.117415428162,15787.5
2025-03-26,2025-03-26 18:45:00+00:00,16169.3,15564.354923248293,15610.75
2025-03-26,2025-03-26 19:00:00+00:00,15917.74,15288.3935546875,15422.75
2025-03-26,2025-03-26 19:15:00+00:00,15744.97,14891.557250976562,15117.25
2025-03-26,2025-03-26 19:30:00+00:00,15487.84,14718.784133911133,14894.0
2025-03-26,2025-03-26 19:45:00+00:00,15256.03,14548.867706298828,14732.5
2025-03-26,2025-03-26 20:00:00+00:00,15016.62,14405.734268188477,14649.25
2025-03-26,2025-03-26 20:15:00+00:00,14824.1,14082.916778564451,14320.75
2025-03-26,2025-03-26 20:30:00+00:00,14541.3,13917.708465576172,14176.0
2025-03-26,2025-03-26 20:45:00+00:00,14263.69,13607.28549194336,13868.25
2025-03-26,2025-03-26 21:00:00+00:00,14064.14,13539.532302856443,13723.0
2025-03-26,2025-03-26 21:15:00+00:00,13849.54,13311.278549194336,13511.75
2025-03-26,2025-03-26 21:30:00+00:00,13570.32,13182.82819366455,13289.0
2025-03-26,2025-03-26 21:45:00+00:00,13251.44,12949.691246032717,13063.75
2025-03-26,2025-03-26 22:00:00+00:00,12913.69,12628.518013000488,12733.5
2025-03-26,2025-03-26 22:15:00+00:00,12774.54,12432.541580200195,12581.5
2025-03-26,2025-03-26 22:30:00+00:00,12553.55,12187.642135620115,12335.5
2025-03-26,2025-03-26 22:45:00+00:00,12387.35,12070.66339111328,12226.75
2025-04-02,2025-04-01 22:00:00+00:00,11809.94,12531.207122802734,12343.0
2025-04-02,2025-04-01 22:15:00+00:00,11603.17,12212.833145141602,12176.25
2025-04-02,2025-04-01 22:30:00+00:00,11465.45,12176.99615097046,12116.25
2025-04-02,2025-04-01 22:45:00+00:00,11340.02,11996.755647659302,11972.5
2025-04-02,2025-04-01 23:00:00+00:00,11221.48,11802.743942260742,11885.0
2025-04-02,2025-04-01 23:15:00+00:00,11100.9,11641.73974609375,11773.5
2025-04-02,2025-04-01 23:30:00+00:00,11067.21,11605.053001403809,11696.75
2025-04-02,2025-04-01 23:45:00+00:00,11020.34,11606.318061828611,11700.25
2025-04-02,2025-04-02 00:00:00+00:00,10973.28,11482.569236755371,11609.25
2025-04-02,2025-04-02 00:15:00+00:00,10905.25,11468.09407043457,11597.25
2025-04-02,2025-04-02 00:30:00+00:00,10930.47,11468.18344116211,11620.75
2025-04-02,2025-04-02 00:45:00+00:00,10951.4,11533.43344116211,11686.0
2025-04-02,2025-04-02 01:00:00+00:00,10989.86,11493.91551208496,11659.75
2025-04-02,2025-04-02 01:15:00+00:00,11017.36,11505.434005737305,11663.5
2025-04-02,2025-04-02 01:30:00+00:00,11069.88,11500.726119995115,11678.0
2025-04-02,2025-04-02 01:45:00+00:00,11059.73,11493.822555541992,11727.75
2025-04-02,2025-04-02 02:00:00+00:00,11198.0,11626.11148071289,11805.5
2025-04-02,2025-04-02 02:15:00+00:00,11239.88,11703.46160888672,11888.0
2025-04-02,2025-04-02 02:30:00+00:00,11350.36,11912.73770904541,12022.25
2025-04-02,2025-04-02 02:45:00+00:00,11579.45,12121.33977508545,12221.5
2025-04-02,2025-04-02 03:00:00+00:00,11941.52,12435.753395080566,12456.25
2025-04-02,2025-04-02 03:15:00+00:00,12152.57,12671.379253387451,12692.0
2025-04-02,2025-04-02 03:30:00+00:00,12496.24,12733.21816253662,12827.0
2025-04-02,2025-04-02 03:45:00+00:00,12899.19,13004.244125366213,13142.75
2025-04-02,2025-04-02 04:00:00+00:00,13552.62,13634.54517364502,13708.75
2025-04-02,2025-04-02 04:15:00+00:00,14099.99,14014.837966918943,14078.5
2025-04-02,2025-04-02 04:30:00+00:00,14443.41,14547.64461517334,14461.0
2025-04-02,2025-04-02 04:45:00+00:00,14799.68,14935.943145751951,14805.0
2025-04-02,2025-04-02 05:00:00+00:00,15067.23,15287.948455810549,15248.75
2025-04-02,2025-04-02 05:15:00+00:00,15240.01,15464.702671051024,15430.5
2025-04-02,2025-04-02 05:30:00+00:00,15494.85,15761.36304473877,15640.25
2025-04-02,2025-04-02 05:45:00+00:00,15667.88,15867.531578063965,15790.75
2025-04-02,2025-04-02 06:00:00+00:00,15795.63,16012.068453788756,16028.0
2025-04-02,2025-04-02 06:15:00+00:00,16022.07,16117.07098388672,16203.0
2025-04-02,2025-04-02 06:30:00+00:00,16026.34,16222.336364746094,16343.25
2025-04-02,2025-04-02 06:45:00+00:00,15951.94,16281.199310302734,16391.5
2025-04-02,2025-04-02 07:00:00+00:00,15980.11,16212.761260986328,16409.0
2025-04-02,2025-04-02 07:15:00+00:00,15965.97,16266.997177124023,16450.5
2025-04-02,2025-04-02 07:30:00+00:00,16054.22,16367.992706298828,16624.5
2025-04-02,2025-04-02 07:45:00+00:00,15932.09,16387.05223083496,16630.0
2025-04-02,2025-04-02 08:00:00+00:00,15595.9,16286.993041992188,16642.75
2025-04-02,2025-04-02 08:15:00+00:00,15565.58,16401.93133544922,16709.5
2025-04-02,2025-04-02 08:30:00+00:00,15447.97,16372.04754638672,16681.25
2025-04-02,2025-04-02 08:45:00+00:00,15569.89,16505.287719726562,16800.5
2025-04-02,2025-04-02 09:00:00+00:00,15400.38,16419.778686523438,16708.0
2025-04-02,2025-04-02 09:15:00+00:00,15392.07,16365.05010986328,16651.5
2025-04-02,2025-04-02 09:30:00+00:00,15341.65,16365.581970214844,16644.5
2025-04-02,2025-04-02 09:45:00+00:00,15337.75,16361.04656982422,16680.25
2025-04-02,2025-04-02 10:00:00+00:00,15106.2,16344.91470336914,16631.0
2025-04-02,2025-04-02 10:15:00+00:00,15098.3,16322.049285888672,16573.5
2025-04-02,2025-04-02 10:30:00+00:00,15012.9,16182.929412841797,16417.0
2025-04-02,2025-04-02 10:45:00+00:00,15088.66,16152.54852294922,16424.75
2025-04-02,2025-04-02 11:00:00+00:00,14897.41,16033.81280517578,16286.5
2025-04-02,2025-04-02 11:15:00+00:00,14845.13,15990.291275024414,16241.75
2025-04-02,2025-04-02 11:30:00+00:00,14801.03,15973.79898071289,16155.0
2025-04-02,2025-04-02 11:45:00+00:00,14577.94,15851.638214111328,16029.25
2025-04-02,2025-04-02 12:00:00+00:00,14425.91,15825.272792816162,15886.5
2025-04-02,2025-04-02 12:15:00+00:00,14339.66,15644.60195159912,15743.0
2025-04-02,2025-04-02 12:30:00+00:00,14306.19,15519.142608642578,15612.5
2025-04-02,2025-04-02 12:45:00+00:00,14238.67,15404.781387329102,15502.75
2025-04-02,2025-04-02 13:00:00+00:00,14306.16,15383.75457382202,15425.5
2025-04-02,2025-04-02 13:15:00+00:00,14252.02,15174.779109954834,15234.25
2025-04-02,2025-04-02 13:30:00+00:00,14219.88,15070.807250976562,15168.25
2025-04-02,2025-04-02 13:45:00+00:00,14183.03,14949.932846069336,15046.5
2025-04-02,2025-04-02 14:00:00+00:00,14240.14,15086.512977600098,15140.0
2025-04-02,2025-04-02 14:15:00+00:00,14192.16,15030.99188232422,15183.0
2025-04-02,2025-04-02 14:30:00+00:00,14154.64,15078.99053955078,15147.0
2025-04-02,2025-04-02 14:45:00+00:00,14167.62,14982.417106628418,15070.75
2025-04-02,2025-04-02 15:00:00+00:00,14447.42,15085.25547027588,15177.5
2025-04-02,2025-04-02 15:15:00+00:00,14431.83,15220.437675476074,15344.75
2025-04-02,2025-04-02 15:30:00+00:00,14576.03,15366.074737548828,15509.25
2025-04-02,2025-04-02 15:45:00+00:00,14564.48,15430.824005126951,15561.0
2025-04-02,2025-04-02 16:00:00+00:00,14674.33,15511.872589111328,15611.75
2025-04-02,2025-04-02 16:15:00+00:00,14840.56,15547.485641479492,15646.0
2025-04-02,2025-04-02 16:30:00+00:00,14920.23,15549.219429016111,15653.75
2025-04-02,2025-04-02 16:45:00+00:00,14999.1,15548.319427490234,15682.0
2025-04-02,2025-04-02 17:00:00+00:00,15038.31,15650.561672210692,15705.5
2025-04-02,2025-04-02 17:15:00+00:00,15000.96,15701.764915466309,15721.25
2025-04-02,2025-04-02 17:30:00+00:00,14936.55,15824.081085205078,15698.0
2025-04-02,2025-04-02 17:45:00+00:00,14946.7,15694.860610961914,15538.75
2025-04-02,2025-04-02 18:00:00+00:00,15005.31,15541.62466430664,15400.0
2025-04-02,2025-04-02 18:15:00+00:00,15102.06,15443.79815673828,15172.5
