issue_date,target_ts,is_holiday_or_weekend,y_true,naive,lstm_clip_p50,xgb50_p50,xgb47_p50
2026-03-16,2026-03-16 10:15:00+00:00,False,15.62,83.48,47.68401336669922,39.0748405456543,36.696170806884766
2026-03-16,2026-03-16 10:30:00+00:00,False,14.36,66.66,45.04298400878906,32.03562545776367,29.849912643432617
2026-03-16,2026-03-16 10:45:00+00:00,False,16.96,50.12,42.896629333496094,28.72589111328125,25.9454402923584
2026-03-16,2026-03-16 11:00:00+00:00,False,15.08,76.03,40.42340850830078,27.80965232849121,25.151643753051758
2026-03-16,2026-03-16 11:15:00+00:00,False,11.15,58.34,39.014495849609375,25.817325592041016,25.157617568969727
2026-03-16,2026-03-16 11:30:00+00:00,False,11.86,43.95,38.25645446777344,26.859481811523438,27.544702529907227
2026-03-16,2026-03-16 11:45:00+00:00,False,10.05,33.55,37.33534240722656,21.590412139892578,19.26896095275879
2026-03-16,2026-03-16 12:00:00+00:00,False,10.05,46.14,35.21382141113281,23.028379440307617,20.939157485961914
2026-03-16,2026-03-16 12:15:00+00:00,False,10.87,40.17,33.65265655517578,21.675661087036133,19.628313064575195
2026-03-16,2026-03-16 12:30:00+00:00,False,17.0,31.34,32.63874816894531,17.539127349853516,16.268404006958008
2026-03-16,2026-03-16 12:45:00+00:00,False,25.6,28.18,32.25257873535156,24.35146141052246,22.730302810668945
2026-03-16,2026-03-16 13:00:00+00:00,False,18.44,25.71,33.220985412597656,27.16597557067871,27.154165267944336
2026-03-16,2026-03-16 13:15:00+00:00,False,31.06,31.24,33.772186279296875,30.756742477416992,31.265268325805664
2026-03-16,2026-03-16 13:30:00+00:00,False,56.27,39.98,35.075531005859375,34.70101547241211,36.4613037109375
2026-03-16,2026-03-16 13:45:00+00:00,False,62.92,51.86,36.8597412109375,41.79077911376953,44.729759216308594
2026-03-16,2026-03-16 14:00:00+00:00,False,29.17,49.28,39.20465850830078,51.7182502746582,52.71660614013672
2026-03-16,2026-03-16 14:15:00+00:00,False,40.76,52.55,42.666221618652344,58.93549346923828,59.07244110107422
2026-03-16,2026-03-16 14:30:00+00:00,False,75.0,66.47,46.79063415527344,66.77322387695312,68.78839874267578
2026-03-16,2026-03-16 14:45:00+00:00,False,112.85,84.01,51.39867401123047,79.06624603271484,80.23783874511719
2026-03-16,2026-03-16 15:00:00+00:00,False,53.72,54.5,61.36052322387695,79.42267608642578,80.62110137939453
2026-03-16,2026-03-16 15:15:00+00:00,False,87.99,83.48,71.7955551147461,92.6635971069336,92.00552368164062
2026-03-16,2026-03-16 15:30:00+00:00,False,130.87,97.76,82.58900451660156,102.67520904541016,101.49227905273438
2026-03-16,2026-03-16 15:45:00+00:00,False,152.26,121.24,93.39694213867188,112.0828628540039,113.61325073242188
2026-03-16,2026-03-16 16:00:00+00:00,False,98.51,101.0,106.08027648925781,123.17627716064453,111.04950714111328
2026-03-16,2026-03-16 16:15:00+00:00,False,127.53,121.34,118.04678344726562,136.39425659179688,129.3088836669922
2026-03-16,2026-03-16 16:30:00+00:00,False,148.6,136.57,129.22926330566406,141.0261688232422,137.41737365722656
2026-03-16,2026-03-16 16:45:00+00:00,False,179.77,152.74,139.79505920410156,154.06610107421875,144.62533569335938
2026-03-16,2026-03-16 17:00:00+00:00,False,145.0,141.86,150.76168823242188,166.640869140625,174.9199676513672
2026-03-16,2026-03-16 17:15:00+00:00,False,157.17,145.47,160.31944274902344,179.275634765625,177.4927520751953
2026-03-16,2026-03-16 17:30:00+00:00,False,173.43,154.08,166.7377471923828,190.5784149169922,182.1353759765625
2026-03-16,2026-03-16 17:45:00+00:00,False,184.54,155.05,170.4064178466797,210.91871643066406,201.30722045898438
2026-03-16,2026-03-16 18:00:00+00:00,False,179.72,150.6,173.30226135253906,216.85171508789062,201.9810791015625
2026-03-16,2026-03-16 18:15:00+00:00,False,179.92,135.99,174.16171264648438,206.26861572265625,194.4305419921875
2026-03-16,2026-03-16 18:30:00+00:00,False,179.97,123.66,173.21469116210938,196.9422149658203,187.46530151367188
2026-03-16,2026-03-16 18:45:00+00:00,False,179.94,117.23,170.3284149169922,188.4854278564453,183.3184814453125
2026-03-16,2026-03-16 19:00:00+00:00,False,182.64,119.46,163.29278564453125,182.6068572998047,174.5760040283203
2026-03-16,2026-03-16 19:15:00+00:00,False,163.16,113.76,157.2960968017578,168.81040954589844,165.0767822265625
2026-03-16,2026-03-16 19:30:00+00:00,False,143.41,110.32,151.406982421875,152.35777282714844,155.0108642578125
2026-03-16,2026-03-16 19:45:00+00:00,False,129.93,90.39,145.04922485351562,143.01055908203125,150.07846069335938
2026-03-16,2026-03-16 20:00:00+00:00,False,142.36,108.22,139.20713806152344,143.78482055664062,147.13790893554688
2026-03-16,2026-03-16 20:15:00+00:00,False,128.29,90.13,133.40892028808594,142.07998657226562,145.05267333984375
2026-03-16,2026-03-16 20:30:00+00:00,False,120.54,91.68,128.04588317871094,138.34942626953125,141.85342407226562
2026-03-16,2026-03-16 20:45:00+00:00,False,111.66,77.47,122.79537200927734,137.24171447753906,136.69558715820312
2026-03-16,2026-03-16 21:00:00+00:00,False,130.38,90.05,115.37934875488281,133.8201446533203,134.96505737304688
2026-03-16,2026-03-16 21:15:00+00:00,False,124.2,89.66,110.35990905761719,133.44773864746094,133.90325927734375
2026-03-16,2026-03-16 21:30:00+00:00,False,123.82,80.33,105.31867980957031,133.24839782714844,135.27963256835938
2026-03-16,2026-03-16 21:45:00+00:00,False,109.25,71.41,101.01365661621094,126.9864730834961,125.04985809326172
2026-03-16,2026-03-16 22:00:00+00:00,False,111.67,83.8,96.04927825927734,128.65203857421875,127.35929107666016
2026-03-16,2026-03-16 22:15:00+00:00,False,103.31,68.35,92.55316162109375,122.90753173828125,121.25708770751953
2026-03-16,2026-03-16 22:30:00+00:00,False,95.0,62.77,89.57493591308594,122.16473388671875,121.03231048583984
2026-03-16,2026-03-16 22:45:00+00:00,False,89.08,41.14,87.43319702148438,118.0461196899414,117.2105712890625
2026-03-17,2026-03-16 23:00:00+00:00,False,132.74,59.87,86.93897247314453,130.77967834472656,130.88497924804688
2026-03-17,2026-03-16 23:15:00+00:00,False,113.4,42.69,97.68032836914062,128.56056213378906,130.2049560546875
2026-03-17,2026-03-16 23:30:00+00:00,False,105.6,21.62,106.42910766601562,128.91456604003906,129.94505310058594
2026-03-17,2026-03-16 23:45:00+00:00,False,102.92,12.48,111.24801635742188,123.34269714355469,123.34821319580078
2026-03-17,2026-03-17 00:00:00+00:00,False,106.31,36.12,113.74293518066406,128.61288452148438,129.591796875
2026-03-17,2026-03-17 00:15:00+00:00,False,105.9,23.33,112.96659851074219,127.31988525390625,129.09396362304688
2026-03-17,2026-03-17 00:30:00+00:00,False,106.04,16.91,110.83639526367188,127.33588409423828,128.69972229003906
2026-03-17,2026-03-17 00:45:00+00:00,False,104.09,16.95,108.23575592041016,122.42404174804688,123.50154113769531
2026-03-17,2026-03-17 01:00:00+00:00,False,107.47,24.5,106.0639877319336,127.42692565917969,128.75595092773438
2026-03-17,2026-03-17 01:15:00+00:00,False,107.4,18.43,103.79946899414062,122.86443328857422,123.91252899169922
2026-03-17,2026-03-17 01:30:00+00:00,False,106.07,15.5,101.76716613769531,123.43992614746094,122.74647521972656
2026-03-17,2026-03-17 01:45:00+00:00,False,104.75,11.93,100.26830291748047,119.61019897460938,117.66342163085938
2026-03-17,2026-03-17 02:00:00+00:00,False,106.0,13.07,100.66082000732422,119.65148162841797,117.86277770996094
2026-03-17,2026-03-17 02:15:00+00:00,False,106.23,11.48,100.77909088134766,118.5646743774414,117.63798522949219
2026-03-17,2026-03-17 02:30:00+00:00,False,107.3,15.01,100.81815338134766,118.98326873779297,118.63813781738281
2026-03-17,2026-03-17 02:45:00+00:00,False,106.56,16.99,101.05960083007812,125.5999984741211,125.57304382324219
2026-03-17,2026-03-17 03:00:00+00:00,False,110.82,12.43,102.9798355102539,124.85912322998047,123.35289001464844
