issue_date,oracle_pnl,naive_pnl,model_p50_pnl,model_band_pnl,actual_spread,pct_oracle_naive,pct_oracle_p50,pct_oracle_band
2026-04-01,4527.9125,3980.1350000000048,4172.887500000005,4207.0925000000025,158.72,0.8790220659078559,0.9215919035537911,0.9291461573075898
2026-04-02,4750.149999999999,4198.3425,4659.070000000001,4678.374999999999,162.22,0.8838336684104714,0.9808258686567797,0.9848899508436576
2026-04-03,6051.9775,4795.642500000001,5943.87,5439.87,156.58,0.7924091753480579,0.982136830482268,0.8988582657486747
2026-04-04,5866.7625,500.6600000000002,5725.587500000001,5799.53,175.57,0.08533837870546153,0.9759364726286432,0.9885401019727661
2026-04-05,5948.879999999999,5739.054999999999,5768.007499999999,5340.275,150.86,0.9647286548056105,0.9695955373112249,0.8976941878135044
2026-04-06,10579.91,10375.9775,10504.5575,10554.395,268.55,0.9807245524772896,0.9928777749527171,0.9975883537761664
2026-04-07,9531.69,8540.035000000002,9474.067500000001,9467.417500000001,243.92,0.895962310985775,0.9939546397333527,0.9932569670226372
2026-04-08,9520.91,9472.535,9485.269999999999,9229.087500000001,240.94,0.9949190781133316,0.9962566603402404,0.9693493058961803
2026-04-09,7428.6050000000005,7331.14,7325.155000000001,7257.3175,172.09,0.9868797708318049,0.9860741013958879,0.9769421715113402
2026-04-10,5007.184999999998,3473.992500000002,4611.324999999998,4773.039999999998,237.42000000000002,0.6938015072341054,0.9209416069108691,0.9532381967113259
2026-04-11,9017.9225,-1987.9674999999993,8944.784999999998,8730.8775,237.46,-0.22044628349822248,0.9918897617494492,0.9681694980190837
2026-04-12,6586.634999999998,3222.23,4674.8875,5259.0525,157.05,0.4892073114723984,0.7097535387948476,0.7984429834050317
2026-04-13,2580.7400000000025,1449.432499999999,1835.1775000000016,1891.670000000002,122.71,0.5616344536838261,0.7111051481358059,0.7329951874268621
2026-04-14,3609.2974999999997,3289.345000000001,3362.4625000000015,3354.8350000000028,192.36,0.9113532481043752,0.931611345421097,0.9294980532915347
2026-04-15,4519.4025,3757.2675,4459.7775,4506.7125,161.55,0.8313637698788722,0.9868068843171194,0.9971921066999453
2026-04-16,4708.795,4663.522500000001,4643.935000000001,4678.8775000000005,172.02,0.9903855444970531,0.9862257753841485,0.9936464636918788
2026-04-17,5297.6050000000005,5158.387499999999,5143.219999999999,5167.609999999999,163.43,0.973720671888523,0.9708575856448336,0.975461552909286
2026-04-18,6799.102500000001,6108.6449999999995,6736.8225,6649.5675,155.94,0.8984487290785804,0.990839967481002,0.9780066560255563
2026-04-19,6013.5725,5798.625,5807.620000000001,5778.842500000001,134.07,0.9642562719581413,0.965752055038831,0.9609666300688984
2026-04-20,4051.2000000000003,3213.1475000000005,3928.6800000000003,3966.9799999999996,143.99,0.7931347501974724,0.9697571090047393,0.9792110979462874
2026-04-21,7084.9125,6976.3175,6864.277500000001,6965.6025,159.44000000000003,0.984672358338935,0.9688584721406228,0.9831599896258422
2026-04-22,8136.610000000001,8078.425,8015.6050000000005,8078.987500000001,205.87,0.9928489874775859,0.9851283273992486,0.9929181194625281
2026-04-23,8288.202500000001,8274.635,8104.325000000001,8221.335000000001,201.86,0.998363034686954,0.9778145502598422,0.99193220725483
2026-04-24,8208.1425,8187.760000000001,8070.4875,8155.895,209.71,0.9975167950605147,0.9832294578219128,0.9936346743492819
2026-04-25,12088.2525,10658.8475,12058.4225,11994.945,308.41999999999996,0.8817525527366341,0.9975323149479216,0.9922811423735564
2026-04-26,22489.420000000002,19609.432500000003,22473.8725,22454.365,669.29,0.87194033905721,0.9993086749235862,0.998441267049128
2026-04-27,8426.8225,7515.6625,8375.297499999999,8342.38,225.33,0.8918738350072047,0.9938855956678806,0.98997931901378
2026-04-28,7503.592500000001,7370.147500000001,7411.85,7451.812500000001,169.76,0.982215851940254,0.9877735231490782,0.9930993054326978
2026-04-29,9338.122500000001,9266.302500000002,9208.0025,9295.327500000001,231.43,0.9923089464718416,0.9860657214552496,0.9954171729916801
2026-04-30,8760.725,8716.045,8688.535,8751.905000000002,225.92000000000002,0.9948999654708942,0.9917598143989224,0.9989932340074597
